time,active_time,concentration,end_criterion,evaluations,f_density
2145.222247,1.543402,20100.08922,-1.84E-07,2421,58.63560025
2163.133624,1.543402,20100.08817,-1.85E-07,2427,58.50338093
2181.045001,1.543402,20100.08727,-1.86E-07,2433,58.37030267
2198.956377,1.543402,20100.08299,-1.87E-07,2439,58.23611989
2216.867754,1.543402,20100.08395,-1.89E-07,2445,58.10063479
2234.77913,1.543402,20100.08117,-1.91E-07,2451,57.96353728
2252.690507,1.543402,20100.08081,-1.94E-07,2457,57.82450225
2270.601883,1.543402,20100.07714,-1.97E-07,2463,57.68301347
2288.51326,1.543402,20100.07335,-2.02E-07,2469,57.53846737
2306.424637,1.543402,20100.06977,-2.07E-07,2477,57.39002169
2324.336013,1.543402,20100.06919,-2.15E-07,2483,57.2363045
2342.24739,1.543402,20100.06445,-2.25E-07,2491,57.07522631
2360.158766,1.543402,20100.0627,-2.41E-07,2501,56.90271986
2378.070143,1.543402,20100.05951,-2.71E-07,2515,56.70869246
2387.025831,1.543402,20100.05887,-3.06E-07,2521,56.59892222
2395.98152,1.543402,20100.05885,-3.82E-07,2531,56.46197049
2404.937208,1.543402,20100.05084,-8.91E-07,2623,56.14288941
2409.415052,1.543402,20100.04694,-7.59E-07,2631,56.00686746
2413.892896,1.543402,20100.04793,-4.90E-07,2637,55.91907328
2418.37074,1.543402,20100.0498,-3.55E-07,2642,55.85550053
2423.072477,1.543402,20100.04577,-2.77E-07,2647,55.80339508
2428.0093,1.543402,20100.04672,-2.30E-07,2652,55.75799563
2433.192964,1.543402,20100.04254,-1.99E-07,2657,55.71674602
2438.635812,1.543402,20100.04147,-1.80E-07,2662,55.67763253
2444.350802,1.543402,20100.03815,-1.67E-07,2667,55.63954047
2450.351541,1.543402,20100.03714,-1.59E-07,2672,55.60145248
2456.652317,1.543402,20100.03759,-1.53E-07,2677,55.56282632
2463.268133,1.543402,20100.03542,-1.50E-07,2682,55.52309843
2470.214739,1.543402,20100.0354,-1.48E-07,2687,55.48200339
2477.508675,1.543402,20100.03308,-1.47E-07,2692,55.43917345
2485.167308,1.543402,20100.03157,-1.46E-07,2697,55.39448624
2493.208873,1.543402,20100.02937,-1.46E-07,2702,55.34764614
2501.652516,1.543402,20100.0296,-1.45E-07,2707,55.29861605
2510.518341,1.543402,20100.02509,-1.45E-07,2712,55.24710197
2519.827457,1.543402,20100.02538,-1.45E-07,2717,55.19308315
2529.602029,1.543402,20100.02461,-1.45E-07,2722,55.13630347
2539.86533,1.543402,20100.02592,-1.45E-07,2727,55.07669169
2550.641796,1.543402,20100.02383,-1.45E-07,2732,55.0140266
2561.957085,1.543402,20100.02484,-1.45E-07,2737,54.94821244
2573.838139,1.543402,20100.02333,-1.46E-07,2742,54.87899798
2586.313245,1.543402,20100.02118,-1.46E-07,2747,54.80624636
2599.412107,1.543402,20100.02044,-1.46E-07,2752,54.72971992
2613.165911,1.543402,20100.01692,-1.46E-07,2757,54.64922131
2627.607406,1.543402,20100.01424,-1.47E-07,2762,54.56451174
2642.770976,1.543402,20100.01301,-1.47E-07,2767,54.47532842
2658.692724,1.543402,20100.00968,-1.48E-07,2772,54.38137503
2675.41056,1.543402,20100.01176,-1.48E-07,2778,54.28235591
2692.128395,1.543402,20100.00932,-1.49E-07,2783,54.18290401
2709.682123,1.543402,20100.01129,-1.49E-07,2789,54.07797649
2727.23585,1.543402,20100.01061,-1.50E-07,2795,53.97244893
2744.789577,1.543402,20100.01268,-1.51E-07,2801,53.86624356
2762.343304,1.543402,20100.01122,-1.52E-07,2807,53.75928295
2779.897032,1.543402,20100.01083,-1.54E-07,2813,53.65145674
2797.450759,1.543402,20100.01306,-1.55E-07,2819,53.54264489
2815.004486,1.543402,20100.01209,-1.57E-07,2825,53.43269846
2832.558214,1.543402,20100.01355,-1.58E-07,2831,53.32140803
2850.111941,1.543402,20100.01673,-1.61E-07,2837,53.20857497
2867.665668,1.543402,20100.01558,-1.63E-07,2843,53.0938756
2885.219396,1.543402,20100.01606,-1.67E-07,2849,52.97691742
2902.773123,1.543402,20100.01626,-1.71E-07,2855,52.85712044
2920.32685,1.543402,20100.01708,-1.76E-07,2863,52.73359495
2937.880578,1.543402,20100.01718,-1.83E-07,2871,52.60478217
2955.434305,1.543402,20100.01738,-1.96E-07,2881,52.46742783
2972.988032,1.543402,20100.01369,-2.25E-07,2895,52.30938219
2981.764896,1.543402,20100.01227,-3.03E-07,2906,52.20291997
2986.153328,1.543402,20100.01671,-5.24E-07,2918,52.110856
2988.347544,1.543402,20100.01715,-5.84E-07,2924,52.05955928
2990.54176,1.543402,20100.0112,-4.81E-07,2930,52.01735808
2992.735976,1.543402,20100.00993,-3.91E-07,2936,51.98303112
2994.930191,1.543402,20100.00138,-3.29E-07,2941,51.95418955
2997.234118,1.543402,20100.00116,-2.88E-07,2946,51.92763964
2999.653241,1.543402,20099.99486,-2.58E-07,2951,51.90269271
3000,1.543402,20099.99535,-2.52E-07,2955,51.89919271
3002.419123,1.543402,20099.98968,-2.34E-07,2960,51.87650884
3004.959202,1.543402,20099.99062,-2.20E-07,2965,51.85414535
3007.626285,1.543402,20099.98672,-2.07E-07,2970,51.83206932
3010.426723,1.543402,20099.98806,-1.98E-07,2975,51.80994487
3013.367182,1.543402,20099.98512,-1.88E-07,2980,51.7878279
3016.454664,1.543402,20099.98666,-1.81E-07,2985,51.76544729
3019.69652,1.543402,20099.98402,-1.74E-07,2990,51.74289299
3023.100469,1.543402,20099.98482,-1.69E-07,2995,51.71992635
3026.674616,1.543402,20099.98212,-1.63E-07,3000,51.69664414
3030.42747,1.543402,20099.98206,-1.59E-07,3005,51.67281336
3034.367966,1.543402,20099.98032,-1.54E-07,3010,51.64850222
3038.505488,1.543402,20099.97959,-1.51E-07,3015,51.62348605
3042.849885,1.543402,20099.97929,-1.48E-07,3020,51.59780872
3047.411502,1.543402,20099.979,-1.46E-07,3025,51.57124961
3052.2012,1.543402,20099.97845,-1.43E-07,3030,51.54382655
3057.230384,1.543402,20099.97686,-1.42E-07,3035,51.5153028
3062.511026,1.543402,20099.97486,-1.40E-07,3040,51.48568518
3068.0557,1.543402,20099.97474,-1.40E-07,3045,51.45472394
3073.877608,1.543402,20099.97474,-1.39E-07,3050,51.42238316
3079.990612,1.543402,20099.97286,-1.39E-07,3055,51.38842501
3086.409265,1.543402,20099.97475,-1.39E-07,3060,51.35276592
3093.148852,1.543402,20099.97539,-1.39E-07,3065,51.31516381
3100.225417,1.543402,20099.97588,-1.40E-07,3070,51.27548916
3107.655811,1.543402,20099.97599,-1.41E-07,3075,51.23344915
3115.457725,1.543402,20099.97526,-1.43E-07,3080,51.18885074
3123.649734,1.543402,20099.97514,-1.45E-07,3085,51.14134468
3132.251344,1.543402,20099.97657,-1.48E-07,3091,51.0905925
3140.852953,1.543402,20099.97572,-1.51E-07,3097,51.03872857
3149.454563,1.543402,20099.97409,-1.55E-07,3103,50.9854278
3158.056173,1.543402,20099.97347,-1.60E-07,3109,50.93027752
3166.657783,1.543402,20099.97149,-1.68E-07,3115,50.87259698
3175.259392,1.543402,20099.97055,-1.79E-07,3121,50.81103115
3183.861002,1.543402,20099.9648,-2.00E-07,3127,50.74238537
3192.462612,1.543402,20099.9643,-2.83E-07,3139,50.64486811
3196.763417,1.543402,20099.95846,-5.18E-07,3153,50.5557467
3198.913819,1.543402,20099.96055,-5.51E-07,3159,50.50838459
3201.064222,1.543402,20099.96147,-4.42E-07,3165,50.47036902
3203.214624,1.543402,20099.96115,-3.54E-07,3171,50.43989665
3205.365027,1.543402,20099.9587,-2.93E-07,3176,50.414731
3207.622949,1.543402,20099.95839,-2.51E-07,3181,50.3920534
3209.993768,1.543402,20099.95638,-2.19E-07,3186,50.3712976
3212.483127,1.543402,20099.95683,-1.96E-07,3191,50.35175819
3215.096955,1.543402,20099.95656,-1.77E-07,3196,50.33327759
3217.841474,1.543402,20099.95705,-1.63E-07,3201,50.31540764
3220.723219,1.543402,20099.95622,-1.50E-07,3206,50.29807977
3223.749051,1.543402,20099.95703,-1.41E-07,3211,50.28096148
3226.926175,1.543402,20099.95604,-1.33E-07,3216,50.26401091
3230.262155,1.543402,20099.95712,-1.28E-07,3221,50.2469554
3233.764934,1.543402,20099.95296,-1.23E-07,3226,50.22978242
3237.442852,1.543402,20099.95452,-1.19E-07,3231,50.21223957
3241.304666,1.543402,20099.94924,-1.16E-07,3236,50.19433032
3245.35957,1.543402,20099.95141,-1.14E-07,3241,50.17584397
3249.61722,1.543402,20099.94689,-1.12E-07,3246,50.15678937
3254.087752,1.543402,20099.94924,-1.11E-07,3251,50.13697032
3258.781811,1.543402,20099.94643,-1.10E-07,3256,50.11640049
3263.710573,1.543402,20099.94734,-1.09E-07,3261,50.09489762
3268.885772,1.543402,20099.94262,-1.08E-07,3266,50.07248758
3274.319732,1.543402,20099.94377,-1.08E-07,3271,50.04897229
3280.02539,1.543402,20099.93753,-1.08E-07,3276,50.0243905
3286.016331,1.543402,20099.93951,-1.08E-07,3281,49.99855542
3292.306819,1.543402,20099.93234,-1.08E-07,3286,49.97149325
3298.911831,1.543402,20099.93296,-1.08E-07,3291,49.94302432
3305.847094,1.543402,20099.92592,-1.08E-07,3296,49.91315753
3313.12912,1.543402,20099.92631,-1.08E-07,3301,49.88172937
3320.775247,1.543402,20099.91718,-1.08E-07,3306,49.84872226
3328.80368,1.543402,20099.92003,-1.08E-07,3311,49.81396445
3337.233536,1.543402,20099.91348,-1.08E-07,3316,49.77743002
3346.084884,1.543402,20099.91389,-1.09E-07,3321,49.7389545
3355.378799,1.543402,20099.90948,-1.09E-07,3326,49.69847939
3365.13741,1.543402,20099.90896,-1.09E-07,3331,49.65583929
3375.383952,1.543402,20099.90518,-1.10E-07,3336,49.61094263
3386.142821,1.543402,20099.90674,-1.10E-07,3341,49.56361561
3397.439633,1.543402,20099.90535,-1.10E-07,3346,49.5137267
3409.301286,1.543402,20099.90597,-1.11E-07,3351,49.46111968
3421.756021,1.543402,20099.90541,-1.11E-07,3356,49.40558739
3434.833494,1.543402,20099.90873,-1.12E-07,3361,49.34698742
3448.56484,1.543402,20099.90598,-1.13E-07,3366,49.28505531
3462.982753,1.543402,20099.90953,-1.14E-07,3372,49.21958258
3477.400666,1.543402,20099.90494,-1.14E-07,3378,49.15358663
3491.818579,1.543402,20099.90512,-1.15E-07,3384,49.08703996
3506.236493,1.543402,20099.90252,-1.16E-07,3390,49.01989628
3520.654406,1.543402,20099.90334,-1.18E-07,3396,48.9520912
3535.072319,1.543402,20099.90362,-1.19E-07,3402,48.88357746
3549.490232,1.543402,20099.9027,-1.20E-07,3408,48.81428065
3563.908145,1.543402,20099.90028,-1.22E-07,3414,48.74412579
3578.326059,1.543402,20099.8984,-1.23E-07,3420,48.67301906
3592.743972,1.543402,20099.89747,-1.25E-07,3426,48.60086133
3607.161885,1.543402,20099.89711,-1.27E-07,3432,48.52750466
3621.579798,1.543402,20099.89331,-1.29E-07,3438,48.4528394
3635.997712,1.543402,20099.89578,-1.32E-07,3444,48.37666635
3650.415625,1.543402,20099.89346,-1.35E-07,3450,48.29879391
3664.833538,1.543402,20099.89288,-1.38E-07,3456,48.21894074
3679.251451,1.543402,20099.88988,-1.42E-07,3462,48.13676612
3693.669364,1.543402,20099.88799,-1.47E-07,3468,48.05186307
3708.087278,1.543402,20099.88487,-1.53E-07,3474,47.9636008
3722.505191,1.543402,20099.88394,-1.60E-07,3480,47.87110303
3736.923104,1.543402,20099.88059,-1.70E-07,3486,47.77304994
3751.341017,1.543402,20099.87633,-1.84E-07,3494,47.66719532
3765.75893,1.543402,20099.87284,-2.05E-07,3504,47.54895023
3780.176844,1.543402,20099.86756,-2.49E-07,3520,47.40523845
3787.3858,1.543402,20099.86478,-3.12E-07,3528,47.3153203
3794.594757,1.543402,20099.85868,-7.07E-07,3576,47.1114088
3798.199235,1.543402,20099.8563,-9.66E-07,3590,46.97218733
3800.001474,1.543402,20099.84905,-7.73E-07,3596,46.91649612
3801.803713,1.543402,20099.85127,-6.15E-07,3602,46.87214066
3803.605953,1.543402,20099.84995,-5.00E-07,3607,46.83610307
3805.498304,1.543402,20099.8521,-4.17E-07,3612,46.80452493
3807.485272,1.543402,20099.84837,-3.52E-07,3617,46.77651256
3809.57159,1.543402,20099.84868,-3.04E-07,3622,46.75112593
3811.762222,1.543402,20099.84559,-2.64E-07,3627,46.72799625
3814.062387,1.543402,20099.84487,-2.33E-07,3632,46.70660435
3816.47756,1.543402,20099.84122,-2.05E-07,3637,46.68678645
3819.013491,1.543402,20099.84095,-1.83E-07,3642,46.66818372
3821.676219,1.543402,20099.83668,-1.64E-07,3647,46.65070721
3824.472084,1.543402,20099.83631,-1.49E-07,3652,46.63404506
3827.407742,1.543402,20099.83217,-1.35E-07,3657,46.61816144
3830.490182,1.543402,20099.83183,-1.25E-07,3662,46.60277657
3833.726745,1.543402,20099.82681,-1.15E-07,3667,46.58786077
3837.125135,1.543402,20099.82682,-1.08E-07,3672,46.57317625
3840.693446,1.543402,20099.82026,-1.01E-07,3677,46.55869114
3844.440171,1.543402,20099.82059,-9.67E-08,3682,46.5441955
3848.374233,1.543402,20099.81588,-9.22E-08,3687,46.52968082
3852.504999,1.543402,20099.81673,-8.93E-08,3692,46.51492557
3856.842302,1.543402,20099.81176,-8.64E-08,3697,46.49994268
3861.396471,1.543402,20099.81336,-8.46E-08,3702,46.48452909
3866.178348,1.543402,20099.80803,-8.28E-08,3707,46.46869274
3871.199318,1.543402,20099.81007,-8.18E-08,3712,46.45225523
3876.471338,1.543402,20099.80462,-8.07E-08,3717,46.43523132
3882.006958,1.543402,20099.80649,-8.04E-08,3722,46.41743855
3887.81936,1.543402,20099.80213,-7.97E-08,3727,46.39890411
3893.922381,1.543402,20099.80522,-7.97E-08,3732,46.37945859
3900.330554,1.543402,20099.80019,-7.94E-08,3737,46.35910961
3907.059135,1.543402,20099.80296,-7.95E-08,3742,46.33769954
3914.124145,1.543402,20099.79756,-7.95E-08,3747,46.31522266
3921.542406,1.543402,20099.79822,-7.98E-08,3752,46.29153421
3929.331579,1.543402,20099.79121,-8.00E-08,3757,46.266621
3937.510212,1.543402,20099.79268,-8.04E-08,3762,46.24032693
3946.097776,1.543402,20099.78469,-8.07E-08,3767,46.21262099
3955.114718,1.543402,20099.78681,-8.11E-08,3772,46.18335287
3964.582508,1.543402,20099.7796,-8.16E-08,3777,46.15246478
3974.523686,1.543402,20099.78233,-8.22E-08,3782,46.11978483
3984.961924,1.543402,20099.77775,-8.27E-08,3787,46.08524427
3995.922074,1.543402,20099.7814,-8.35E-08,3792,46.04864277
4007.430231,1.543402,20099.77694,-8.42E-08,3797,46.00986216
4019.513796,1.543402,20099.77992,-8.52E-08,3802,45.96868961
4032.201539,1.543402,20099.7766,-8.62E-08,3807,45.92496306
4045.52367,1.543402,20099.77803,-8.74E-08,3812,45.87840404
4059.511907,1.543402,20099.77519,-8.87E-08,3818,45.82876938
4073.500144,1.543402,20099.7751,-9.02E-08,3824,45.77828197
4087.488381,1.543402,20099.77468,-9.20E-08,3830,45.72682568
4101.476618,1.543402,20099.77476,-9.38E-08,3836,45.67432065
4115.464855,1.543402,20099.77566,-9.60E-08,3842,45.6206197
4129.453092,1.543402,20099.77363,-9.84E-08,3848,45.56554687
4143.441329,1.543402,20099.77651,-1.01E-07,3854,45.50894574
4157.429566,1.543402,20099.77333,-1.04E-07,3860,45.45054199
4171.417803,1.543402,20099.77429,-1.08E-07,3866,45.39002554
4185.40604,1.543402,20099.77115,-1.13E-07,3872,45.32700131
4199.394277,1.543402,20099.77272,-1.18E-07,3878,45.26089917
4213.382514,1.543402,20099.76829,-1.25E-07,3884,45.19094325
4227.370751,1.543402,20099.76937,-1.34E-07,3890,45.11591
4241.358988,1.543402,20099.76659,-1.47E-07,3898,45.03390764
4255.347225,1.543402,20099.76355,-1.66E-07,3906,44.94095238
4269.335461,1.543402,20099.76115,-2.04E-07,3920,44.82699876
4276.32958,1.543402,20099.76214,-2.51E-07,3926,44.75671669
4283.323698,1.543402,20099.76047,-3.80E-07,3937,44.65041264
4286.820758,1.543402,20099.76326,-6.95E-07,3945,44.55318122
4290.317817,1.543402,20099.76392,-9.50E-07,3959,44.42023422
4292.066347,1.543402,20099.76364,-7.88E-07,3965,44.36513261
4293.814876,1.543402,20099.76308,-6.16E-07,3971,44.3220803
4295.563406,1.543402,20099.75746,-4.88E-07,3976,44.28791927
4297.399362,1.543402,20099.75352,-4.00E-07,3981,44.2585143
4299.327116,1.543402,20099.74958,-3.32E-07,3986,44.23291491
4301.351257,1.543402,20099.74901,-2.84E-07,3991,44.20989972
4303.476606,1.543402,20099.74513,-2.45E-07,3996,44.18907792
4305.708222,1.543402,20099.74479,-2.15E-07,4001,44.16984745
4308.051419,1.543402,20099.74256,-1.89E-07,4006,44.1521244
4310.511776,1.543402,20099.74298,-1.69E-07,4011,44.13552885
4313.095151,1.543402,20099.74126,-1.49E-07,4016,44.12011273
4315.807694,1.543402,20099.74154,-1.34E-07,4021,44.10560253
4318.655864,1.543402,20099.73951,-1.18E-07,4026,44.09210233
4321.646443,1.543402,20099.74024,-1.06E-07,4031,44.0793746
4324.786551,1.543402,20099.73859,-9.42E-08,4036,44.06754421
4328.083665,1.543402,20099.73816,-8.46E-08,4041,44.05639149
4331.545634,1.543402,20099.73638,-7.49E-08,4046,44.04601767
4335.180701,1.543402,20099.73589,-6.74E-08,4051,44.03621981
4338.997522,1.543402,20099.7344,-5.99E-08,4056,44.02708027
4343.005184,1.543402,20099.73347,-5.42E-08,4061,44.01839581
4347.213229,1.543402,20099.73194,-4.85E-08,4066,44.01023432
4351.631676,1.543402,20099.73022,-4.43E-08,4071,44.00239733
4356.271046,1.543402,20099.72876,-4.02E-08,4076,43.99493489
4361.142384,1.543402,20099.727,-3.73E-08,4081,43.98766035
4366.257289,1.543402,20099.72676,-3.45E-08,4086,43.98061109
4371.627939,1.543402,20099.72311,-3.25E-08,4091,43.97362015
4377.267122,1.543402,20099.72411,-3.06E-08,4096,43.96671305
4383.188264,1.543402,20099.71979,-2.94E-08,4101,43.9597467
4389.405463,1.543402,20099.72114,-2.82E-08,4106,43.95273614
4395.933522,1.543402,20099.71685,-2.75E-08,4111,43.94556148
4402.787984,1.543402,20099.71822,-2.67E-08,4116,43.93823894
4409.985169,1.543402,20099.71424,-2.63E-08,4121,43.93066009
4417.542213,1.543402,20099.71519,-2.58E-08,4126,43.92285098
4425.47711,1.543402,20099.71281,-2.56E-08,4131,43.91471012
4433.808751,1.543402,20099.71519,-2.53E-08,4136,43.90626812
4442.556975,1.543402,20099.71463,-2.53E-08,4141,43.8974315
4451.742609,1.543402,20099.71782,-2.50E-08,4146,43.88823898
4461.387525,1.543402,20099.71639,-2.50E-08,4151,43.87860423
4471.514687,1.543402,20099.71983,-2.48E-08,4156,43.86855521
4482.148208,1.543402,20099.71868,-2.48E-08,4161,43.858023
4493.313404,1.543402,20099.7203,-2.46E-08,4166,43.84702662
4505.03686,1.543402,20099.71963,-2.46E-08,4171,43.83550111
4517.346489,1.543402,20099.72107,-2.44E-08,4176,43.82346323
4530.271599,1.543402,20099.71961,-2.44E-08,4181,43.81085048
4543.842965,1.543402,20099.72199,-2.43E-08,4186,43.7976681
4558.092899,1.543402,20099.72261,-2.42E-08,4191,43.78386229
4573.055329,1.543402,20099.72462,-2.41E-08,4196,43.76944012
4588.765882,1.543402,20099.72782,-2.40E-08,4201,43.75433433
4605.261961,1.543402,20099.73047,-2.39E-08,4206,43.7385598
4622.582845,1.543402,20099.73124,-2.38E-08,4211,43.72205119
4640.769773,1.543402,20099.73111,-2.37E-08,4216,43.70481608
4659.866048,1.543402,20099.7311,-2.36E-08,4221,43.68678104
4679.917136,1.543402,20099.72919,-2.35E-08,4226,43.66795609
4700.970779,1.543402,20099.72974,-2.34E-08,4231,43.64825766
4723.077104,1.543402,20099.72847,-2.32E-08,4236,43.62770417
4746.288745,1.543402,20099.72829,-2.31E-08,4241,43.60621688
4770.660968,1.543402,20099.72648,-2.30E-08,4246,43.58379125
4796.251802,1.543402,20099.72646,-2.29E-08,4251,43.56035194
4823.122178,1.543402,20099.7239,-2.28E-08,4256,43.53589363
4851.336072,1.543402,20099.72252,-2.26E-08,4261,43.51034567
4880.960662,1.543402,20099.71772,-2.25E-08,4266,43.48369496
4912.066481,1.543402,20099.71554,-2.24E-08,4271,43.45586525
4944.727591,1.543402,20099.7123,-2.22E-08,4276,43.42682891
4979.021756,1.543402,20099.70901,-2.21E-08,4281,43.39652905
5015.030629,1.543402,20099.70563,-2.19E-08,4286,43.36491744
5052.839947,1.543402,20099.70478,-2.18E-08,4291,43.33193307
5092.53973,1.543402,20099.70131,-2.17E-08,4296,43.29752528
5134.224502,1.543402,20099.7003,-2.15E-08,4301,43.26163765
5177.993513,1.543402,20099.69625,-2.14E-08,4306,43.22422354
5223.950975,1.543402,20099.6958,-2.12E-08,4311,43.18519425
5272.206309,1.543402,20099.69229,-2.11E-08,4316,43.14451419
5322.87441,1.543402,20099.69206,-2.09E-08,4321,43.10208273
5376.075917,1.543402,20099.69076,-2.08E-08,4326,43.05786655
5431.937498,1.543402,20099.69097,-2.06E-08,4331,43.01176126
5490.592159,1.543402,20099.68899,-2.05E-08,4336,42.96371527
5552.179553,1.543402,20099.68813,-2.03E-08,4341,42.91362892
5616.846316,1.543402,20099.68569,-2.02E-08,4347,42.86143202
5681.51308,1.543402,20099.68585,-2.00E-08,4353,42.80959429
5746.179843,1.543402,20099.68357,-1.99E-08,4359,42.75811769
5810.846607,1.543402,20099.68381,-1.98E-08,4364,42.70697316
5878.746708,1.543402,20099.68356,-1.96E-08,4370,42.65363148
5946.64681,1.543402,20099.68148,-1.95E-08,4376,42.60062822
6014.546912,1.543402,20099.68198,-1.94E-08,4382,42.54795399
6082.447013,1.543402,20099.68134,-1.93E-08,4388,42.49560262
6150.347115,1.543402,20099.67656,-1.92E-08,4394,42.44354143
6218.247216,1.543402,20099.67196,-1.91E-08,4400,42.39177096
6286.147318,1.543402,20099.66876,-1.90E-08,4406,42.34025973
6354.04742,1.543402,20099.6697,-1.89E-08,4412,42.28901338
6421.947521,1.543402,20099.66563,-1.88E-08,4418,42.23801943
6489.847623,1.543402,20099.66757,-1.87E-08,4424,42.18726484
6557.747725,1.543402,20099.66711,-1.86E-08,4430,42.13674977
6625.647826,1.543402,20099.66289,-1.85E-08,4436,42.08645653
6693.547928,1.543402,20099.66379,-1.84E-08,4442,42.03637713
6761.448029,1.543402,20099.65966,-1.84E-08,4448,41.9865123
6829.348131,1.543402,20099.6608,-1.83E-08,4454,41.93685104
6897.248233,1.543402,20099.65689,-1.82E-08,4460,41.88738663
6965.148334,1.543402,20099.65862,-1.81E-08,4466,41.83810029
7033.048436,1.543402,20099.65504,-1.81E-08,4472,41.78900244
7100.948538,1.543402,20099.65472,-1.80E-08,4478,41.74007514
7168.848639,1.543402,20099.65036,-1.79E-08,4484,41.69133013
7236.748741,1.543402,20099.65072,-1.79E-08,4490,41.6427385
7304.648842,1.543402,20099.65027,-1.78E-08,4496,41.59430652
7372.548944,1.543402,20099.64892,-1.78E-08,4502,41.54603799
7440.449046,1.543402,20099.65073,-1.77E-08,4508,41.49790383
7508.349147,1.543402,20099.64932,-1.77E-08,4514,41.44992888
7576.249249,1.543402,20099.64883,-1.76E-08,4520,41.40208608
7644.149351,1.543402,20099.64493,-1.76E-08,4526,41.35438478
7712.049452,1.543402,20099.63985,-1.75E-08,4532,41.30681461
7779.949554,1.543402,20099.64003,-1.75E-08,4538,41.25937113
7847.849655,1.543402,20099.63584,-1.74E-08,4544,41.21204655
7915.749757,1.543402,20099.63634,-1.74E-08,4550,41.1648455
7983.649859,1.543402,20099.6383,-1.73E-08,4556,41.11775196
8051.54996,1.543402,20099.6404,-1.73E-08,4562,41.07076942
8119.450062,1.543402,20099.63939,-1.73E-08,4568,41.02389447
8187.350164,1.543402,20099.63796,-1.72E-08,4574,40.97713776
8255.250265,1.543402,20099.63577,-1.72E-08,4580,40.93048373
8323.150367,1.543402,20099.63744,-1.71E-08,4586,40.88391525
8391.050469,1.543402,20099.63358,-1.71E-08,4592,40.83745461
8458.95057,1.543402,20099.6362,-1.71E-08,4598,40.7910772
8526.850672,1.543402,20099.63236,-1.70E-08,4604,40.74479434
8594.750773,1.543402,20099.63342,-1.70E-08,4610,40.69859699
8662.650875,1.543402,20099.63187,-1.70E-08,4616,40.652476
8730.550977,1.543402,20099.63515,-1.69E-08,4622,40.60643978
8798.451078,1.543402,20099.63352,-1.69E-08,4628,40.56047749
8866.35118,1.543402,20099.63336,-1.69E-08,4634,40.51458718
8934.251282,1.543402,20099.63343,-1.69E-08,4640,40.4687626
9002.151383,1.543402,20099.63179,-1.68E-08,4646,40.42302149
9070.051485,1.543402,20099.63123,-1.68E-08,4652,40.37733241
9137.951586,1.543402,20099.629,-1.68E-08,4658,40.33172039
9205.851688,1.543402,20099.62752,-1.68E-08,4664,40.28615511
9273.75179,1.543402,20099.6273,-1.68E-08,4670,40.24065691
9341.651891,1.543402,20099.6264,-1.67E-08,4676,40.19520487
9409.551993,1.543402,20099.62708,-1.67E-08,4682,40.14981353
9477.452095,1.543402,20099.62414,-1.67E-08,4688,40.10446541
9545.352196,1.543402,20099.62133,-1.67E-08,4694,40.05917864
9613.252298,1.543402,20099.62081,-1.67E-08,4700,40.01392776
9681.152399,1.543402,20099.61809,-1.66E-08,4706,39.96872281
9749.052501,1.543402,20099.61523,-1.66E-08,4712,39.92355969
9816.952603,1.543402,20099.61152,-1.66E-08,4718,39.87843537
9884.852704,1.543402,20099.61051,-1.66E-08,4724,39.83334221
9952.752806,1.543402,20099.60793,-1.66E-08,4730,39.78829369
10000,1.543402,20099.60536,-1.66E-08,4735,39.75696254
10067.9001,1.543402,20099.60706,-1.66E-08,4741,39.71195191
10135.8002,1.543402,20099.60534,-1.66E-08,4747,39.66697167
10203.7003,1.543402,20099.60759,-1.65E-08,4753,39.62202328
10271.60041,1.543402,20099.60676,-1.65E-08,4759,39.57707794
10339.50051,1.543402,20099.60712,-1.65E-08,4765,39.53218013
10407.40061,1.543402,20099.60484,-1.65E-08,4771,39.48728005
10475.30071,1.543402,20099.60436,-1.65E-08,4777,39.44240194
10543.20081,1.543402,20099.60302,-1.65E-08,4783,39.39753195
10611.10091,1.543402,20099.60111,-1.65E-08,4789,39.35266974
10679.00102,1.543402,20099.59932,-1.65E-08,4795,39.30782128
10746.90112,1.543402,20099.59716,-1.65E-08,4801,39.26297348
10814.80122,1.543402,20099.59435,-1.65E-08,4807,39.21813852
10882.70132,1.543402,20099.59287,-1.65E-08,4813,39.17328689
10950.60142,1.543402,20099.5914,-1.65E-08,4819,39.12844783
11018.50152,1.543402,20099.58917,-1.65E-08,4825,39.08359809
11086.40163,1.543402,20099.58728,-1.65E-08,4831,39.0387485
11154.30173,1.543402,20099.58443,-1.65E-08,4837,38.99389203
11222.20183,1.543402,20099.58471,-1.65E-08,4843,38.9490119
11290.10193,1.543402,20099.58169,-1.65E-08,4849,38.90412727
11358.00203,1.543402,20099.58096,-1.65E-08,4855,38.85921931
11425.90213,1.543402,20099.58119,-1.65E-08,4861,38.8142917
11493.80224,1.543402,20099.5806,-1.65E-08,4867,38.76934195
11561.70234,1.543402,20099.58004,-1.66E-08,4873,38.72437074
11629.60244,1.543402,20099.5769,-1.66E-08,4879,38.67936641
11697.50254,1.543402,20099.57628,-1.66E-08,4885,38.6343287
11765.40264,1.543402,20099.57257,-1.66E-08,4891,38.58926033
11833.30274,1.543402,20099.5733,-1.66E-08,4897,38.5441474
11901.20285,1.543402,20099.57015,-1.66E-08,4903,38.49900438
11969.10295,1.543402,20099.56948,-1.66E-08,4909,38.45381934
